2 - complete comparative genomics; 1 - certain comparative genomics; 0 - no comparative genomics	host	ncbi taxonomy id	refseq id	gcf id	img genome id	strain/species reference	reference category	ecotype	specific ecosystem	cultured	diseases	ecosystem	ecosystem category	ecosystem subtype	ecosystem type	gram staining	oxygen requirement	metabolism	motility	sample body site	sample body subsite	genome size   * assembled	gene count   * assembled	gc count   * assembled	gc   * assembled	cds count   * assembled	cds %   * assembled	genome link	file	ncbi_taxid	kingdom	phylum	class	order	family	genus	species	habitat	pubseedid	annotation version id	cell shape	id	summary_rank
2.0	Human	888816.0	GCF_000191085.1	GCF_000212855.1	2537561987.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes		Host-associated	Human	Unclassified	Unclassified	Gram+	Facultative anaerobe	0.0	Nonmotile		0.0	2353231.0	2374.0	1020597.0	43.0	2320.0	97.73	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/212/855/GCF_000212855.1_ASM21285v1	s__Streptococcus_sanguinis_A.json	888816.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus sanguinis_A		Streptococcus sanguinis SK355 (888816.3)	888816.3		s__Streptococcus_sanguinis_A	species
2.0	Human	888808.0	GCF_000195045.1	GCF_000212815.1	2531839561.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes		Host-associated	Human	Unclassified	Unclassified	Gram+	Facultative anaerobe	0.0	Nonmotile		0.0	2260082.0	2326.0	970807.0	43.0	2272.0	97.68	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/212/815/GCF_000212815.1_ASM21281v1	s__Streptococcus_sanguinis_C.json	888808.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus sanguinis_C		Streptococcus sanguinis SK49 (888808.3)	888808.3		s__Streptococcus_sanguinis_C	species
2.0	Human					Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes						Gram+	Facultative anaerobe	0.0	Nonmotile		0.0				43.0				s__Streptococcus_sanguinis_H.json		d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus sanguinis_H					s__Streptococcus_sanguinis_H	species
2.0	Human	888811.0	GCF_000192205.1	GCF_000192245.1	2531839563.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes		Host-associated	Human	Oral	Digestive system	Gram+	Facultative anaerobe	0.0	Nonmotile		0.0	2314805.0	2332.0	1000592.0	43.0	2290.0	98.2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/192/245/GCF_000192245.1_ASM19224v1	s__Streptococcus_sanguinis_M.json	888811.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus sanguinis_M		Streptococcus sanguinis SK150 (888811.3)	888811.3		s__Streptococcus_sanguinis_M	species
2.0	Human	997356.0	GCF_000174715.1	GCF_000220315.1	2529293055.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes	0.0	Host-associated	Human	Nasopharyngeal	Respiratory system	Gram+	Facultative anaerobe	0.0	Nonmotile			2427335.0	2449.0	1041286.0	43.0	2407.0	98.29	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/220/315/GCF_000220315.1_ASM22031v1	s__Streptococcus_sanguinis_N.json	997356.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus sanguinis_N		Streptococcus sanguinis ATCC 29667 (997356.4)	997356.4		s__Streptococcus_sanguinis_N	species
2.0	Human	888824.0	GCF_000212795.1	GCF_000204475.1	2537561981.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes		Host-associated	Human	Unclassified	Unclassified	Gram+	Facultative anaerobe	0.0	Nonmotile		0.0	2308399.0	2372.0	996056.0	43.0	2320.0	97.81	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/204/475/GCF_000204475.1_ASM20447v1	s__Streptococcus_sanguinis_R.json	888824.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus sanguinis_R		Streptococcus sanguinis SK1087 (888824.3)	888824.3		s__Streptococcus_sanguinis_R	species
2.0	Human	888810.0	GCF_000204475.1	GCF_000192205.1	2531839559.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes		Host-associated	Human	Unclassified	Unclassified	Gram+	Facultative anaerobe	0.0	Nonmotile		0.0	2335382.0	2335.0	1012614.0	43.0	2293.0	98.2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/192/205/GCF_000192205.1_ASM19220v1	s__Streptococcus_sanguinis_W.json	888810.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus sanguinis_W		Streptococcus sanguinis SK115 (888810.3)	888810.3		s__Streptococcus_sanguinis_W	species
2.0	Human	888820.0	GCF_001593525.1	GCF_000212835.1	2537561983.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes		Host-associated	Human	Unclassified	Unclassified	Gram+	Facultative anaerobe	0.0	Nonmotile		0.0	2364566.0	2419.0	1018939.0	43.0	2377.0	98.26	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/212/835/GCF_000212835.1_ASM21283v1	s__Streptococcus_sanguinis_X.json	888820.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus sanguinis_X		Streptococcus sanguinis SK1056 (888820.3)	888820.3		s__Streptococcus_sanguinis_X	species
1.0	Human						Literature research	0.0	0.0	Yes		Host-associated	Animal	Unclassified	Digestive system	Gram+	Facultative anaerobe	0.0	Nonmotile		0.0								s__Streptococcus_sobrinus.json		d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus sobrinus					s__Streptococcus_sobrinus	species
1.0	Human	1203590.0	GCF_000411475.1	GCF_000411475.1	2541047013.0	PMID:31275260	Literature research	0.0	0.0	Yes	0.0	Host-associated	Human	Unclassified	Digestive system	Gram+	Facultative anaerobe	0.0	0			1753968.0	1733.0	694177.0	40.0	1660.0	95.79	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/411/475/GCF_000411475.1_Stre_sp_HPH0090_V1	s__Streptococcus_sp000411475.json	1203590.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus sp000411475		Streptococcus sp. HPH0090 (1203590.3)	1203590.3	0.0	s__Streptococcus_sp000411475	species
2.0	Human	1200793.0	GCF_000253315.1	GCF_000286295.1	2563366753.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes	0.0	Host-associated	Human	Oral	Digestive system	Gram+	Facultative anaerobe	0.0	0	0.0	0.0	2426359.0	2312.0	958818.0	40.0	2242.0	96.97	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/286/295/GCF_000286295.1_SsalK12v1	s__Streptococcus_sp001556435.json	1200793.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus sp001556435	0.0	Streptococcus salivarius K12 (1200793.3)	1200793.3	0.0	s__Streptococcus_sp001556435	species
1.0	Human	1095726.0		GCF_000259525.1	2513237363.0	PMID:31275260	Literature research	0.0	0.0	Yes	0.0	Host-associated	Human	Unclassified	Unclassified	Gram+	Facultative anaerobe	0.0	0		0.0	1902560.0	1886.0	750312.0	39.0	1856.0	98.41	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/259/525/GCF_000259525.1_SspSK140v1.0	s__Streptococcus_sp001811305.json	1095726.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus sp001811305		Streptococcus sp. SK140 (1095726.3)	1095726.3	0.0	s__Streptococcus_sp001811305	species
1.0	Human	1169674.0	GCF_000298715.2	GCF_000298715.2	2548877064.0	PMID:31171880	Literature research	0.0	0.0	Yes	0.0	Host-associated	Animal	Unclassified	Digestive system	Gram+	Facultative anaerobe	0.0	0	0.0	0.0	2027048.0	1990.0	833533.0	41.0	1942.0	97.59	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/298/715/GCF_000298715.2_ASM29871v2	s__Streptococcus_sp029691405.json	1169674.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus sp029691405		Streptococcus sp. GMD5S (1169674.3)	1169674.3		s__Streptococcus_sp029691405	species
2.0	Human	888813.0	GCF_000192275.1	GCF_000195025.1	2531839562.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes		Host-associated	Human	Unclassified	Unclassified	Gram+	Facultative anaerobe	0.0	Nonmotile		0.0	2413897.0	2442.0	1036866.0	43.0	2388.0	97.79	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/195/025/GCF_000195025.1_ASM19502v1	s__Streptococcus_sp905212325.json	888813.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus sp905212325		Streptococcus sanguinis SK330 (888813.3)	888813.3		s__Streptococcus_sp905212325	species
2.0	Human							0.0	0.0	Yes	0.0					Gram+	Facultative anaerobe	0.0		0.0	0.0				39.0				s__Streptococcus_thermophilus.json		d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus thermophilus					s__Streptococcus_thermophilus	species
2.0	Human	1123318.0	GCF_000182875.1	GCF_000380145.1	2515154195.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	Host-associated	Mammals	Unclassified	Digestive system	Gram+	Facultative anaerobe	0.0	Nonmotile			2385218.0	2261.0	915122.0	38.0	2207.0	97.61	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/380/145/GCF_000380145.1_ASM38014v1	s__Streptococcus_thoraltensis.json	1123318.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus thoraltensis		Streptococcus thoraltensis DSM 12221 (1123318.3)	1123318.3		s__Streptococcus_thoraltensis	species
2.0	Human	218495.0		GCF_000009545.1	643348578.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes		Host-associated	Mammals	Unclassified	Unclassified	Gram+	Facultative anaerobe	0.0	Nonmotile	0.0	0.0	1852352.0	1843.0	678550.0	37.0	1760.0	95.5	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/009/545/GCF_000009545.1_ASM954v1	s__Streptococcus_uberis.json	218495.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus uberis		Streptococcus uberis 0140J (218495.5)	218495.5		s__Streptococcus_uberis	species
2.0	Human	742820.0	GCF_000264975.1	GCF_000186545.1	649990001.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	Host-associated	Human	Large intestine	Digestive system	Gram+	Facultative anaerobe	0.0	0		0.0	1815537.0	1831.0	704552.0	39.0	1767.0	96.5	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/186/545/GCF_000186545.1_Strep_angi_1_2_62CV_V1	s__Streptococcus_vaginalis.json	742820.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus vaginalis		Streptococcus anginosus 1_2_62CV (742820.3)	742820.3		s__Streptococcus_vaginalis	species
2.0	Human							0.0	0.0	Yes	0.0	Host-associated	Human	Oral	Digestive system	Gram+	Facultative anaerobe	0.0	0		0.0				40.0				s__Streptococcus_vestibularis.json		d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus vestibularis					s__Streptococcus_vestibularis	species
2.0	Human	1095729.0	GCF_000186545.1	GCF_000257765.1	2558860192.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes	0.0	Host-associated	Animal	Unclassified	Digestive system	Gram+	Facultative anaerobe	0.0	0		0.0	2294730.0	2379.0	883567.0	39.0	2327.0	97.81	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/257/765/GCF_000257765.1_ASM25776v1	s__Streptococcus_whileyi.json	1095729.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus whileyi		Streptococcus anginosus CCUG 39159 (1095729.3)	1095729.3	0.0	s__Streptococcus_whileyi	species
2.0	Human	997830.0	GCF_000223255.1	GCF_000223335.1	2534681959.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes	0.0	Host-associated	Human	Blood	Circulatory system	Gram+	Facultative anaerobe	0.0	0		0.0	1869505.0	1991.0	739675.0	40.0	1917.0	96.28	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/223/335/GCF_000223335.1_ASM22333v2	s__Streptococcus_wuxiensis.json	997830.0	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus wuxiensis		Streptococcus infantis X (997830.4)	997830.4	0.0	s__Streptococcus_wuxiensis	species
0.0	Human	1203592.0	GCF_000411495.1	GCF_000411495.1		PMID:30745586	Literature research									Gram+												ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/411/495/GCF_000411495.1_Stre_sp_HPH0547_V1	s__Streptomyces_albus.json	1203592.0	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptomycetales	f__Streptomycetaceae	g__Streptomyces	s__Streptomyces albus					s__Streptomyces_albus	species
2.0	Human	96563.0		GCF_004359495.1	650716077.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes	0.0	Host-associated	Human	Cerebrospinal fluid	Nervous system	Gram-	Aerobe		Motile		0.0	4547930.0	4287.0	2907420.0	64.0	4217.0	98.37	https://www.ncbi.nlm.nih.gov/assembly/GCF_004359495.1	s__Stutzerimonas_frequens.json	96563.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Stutzerimonas	s__Stutzerimonas frequens		Pseudomonas stutzeri ATCC 17588 = LMG 11199 (96563.4)	96563.4		s__Stutzerimonas_frequens	species
2.0	Human	1196835.0		GCF_000267545.1	2518645567.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes	0.0	Environmental	Aquatic	Marginal Sea	Marine	Gram-	Aerobe	0.0	Motile	0.0	0.0	4709064.0	4374.0	2950960.0	63.0	4300.0	98.31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/267/545/GCF_000267545.1_ASM26754v1	s__Stutzerimonas_kunmingensis_B.json	1196835.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Stutzerimonas	s__Stutzerimonas kunmingensis_B		Pseudomonas stutzeri CCUG 29243 (1196835.3)	1196835.3	0.0	s__Stutzerimonas_kunmingensis_B	species
2.0	Human	1123519.0		GCF_000279165.1	2519899778.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes	0.0	Environmental	Terrestrial	Unclassified	Soil	Gram-	Aerobe		Motile	0.0	0.0	4174118.0	3888.0	2638609.0	63.0	3815.0	98.12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/279/165/GCF_000279165.1_ASM27916v1	s__Stutzerimonas_nitrititolerans.json	1123519.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Stutzerimonas	s__Stutzerimonas nitrititolerans		Pseudomonas stutzeri DSM 10701 (1123519.7)	1123519.7		s__Stutzerimonas_nitrititolerans	species
2.0	Human							0.0	0.0	Yes	0.0			Unclassified		Gram-	Aerobe			0.0	0.0				64.0				s__Stutzerimonas_stutzeri.json		d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Stutzerimonas	s__Stutzerimonas stutzeri					s__Stutzerimonas_stutzeri	species
2.0	Human	32042.0		GCF_000237885.1	2529293194.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes	0.0	Environmental	Aquatic	Unclassified	Marine	Gram-	Aerobe		Motile	0.0	0.0	4525589.0	4181.0	2777947.0	61.0	4126.0	98.68	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/237/885/GCF_000237885.1_PseStu_1.0	s__Stutzerimonas_stutzeri_AC.json	32042.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Stutzerimonas	s__Stutzerimonas stutzeri_AC		Pseudomonas stutzeri ATCC 14405 = CCUG 16156 (32042.3)	32042.3		s__Stutzerimonas_stutzeri_AC	species
2.0	Human	644801.0		GCF_000327065.1	2507149015.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes	0.0	Environmental	Terrestrial	Unclassified	Soil	Gram-	Aerobe		Motile	0.0	0.0	4600489.0	4412.0	2874963.0	62.0	4322.0	97.96	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/327/065/GCF_000327065.1_ASM32706v1	s__Stutzerimonas_stutzeri_AE.json	644801.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Stutzerimonas	s__Stutzerimonas stutzeri_AE		Pseudomonas stutzeri RCH2 (644801.3)	644801.3		s__Stutzerimonas_stutzeri_AE	species
1.0	Human	1218352.0	NZ_KK020675	GCF_000307775.2	2519899602.0	PMID:31275260	Literature research	0.0	0.0	Yes	0.0	Engineered	Wastewater	Unclassified	Industrial wastewater	Gram-	Aerobe	0.0	0	0.0	0.0	5014616.0	4603.0	3151806.0	63.0	4540.0	98.63	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/307/775/GCF_000307775.2_PseStu2.0	s__Stutzerimonas_stutzeri_B.json	1218352.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Stutzerimonas	s__Stutzerimonas stutzeri_B	0.0	Pseudomonas stutzeri KOS6 (1218352.3)	1218352.3	0.0	s__Stutzerimonas_stutzeri_B	species
2.0	Human	477228.0		GCF_000263395.1	2531839177.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes	0.0	Environmental	Terrestrial	Unclassified	Soil	Gram-	Aerobe		Motile	0.0	0.0	4278818.0	4060.0	2753501.0	64.0	4000.0	98.52	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/263/395/GCF_000263395.1_ASM26339v1	s__Stutzerimonas_stutzeri_C.json	477228.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Stutzerimonas	s__Stutzerimonas stutzeri_C		Pseudomonas stutzeri TS44 (477228.3)	477228.3	0.0	s__Stutzerimonas_stutzeri_C	species
2.0	Human	1212548.0		GCF_000341615.1	2537562078.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes	0.0	0	0	0	0	Gram-	Aerobe	0.0	0	0.0	0.0	4674667.0	4379.0	2946851.0	63.0	4321.0	98.68	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/341/615/GCF_000341615.1_PstNF13_1.0	s__Stutzerimonas_stutzeri_G.json	1212548.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Stutzerimonas	s__Stutzerimonas stutzeri_G	0.0	Pseudomonas stutzeri NF13 (1212548.4)	1212548.4	0.0	s__Stutzerimonas_stutzeri_G	species
2.0	Human	1109445.0		GCF_000235745.1	2516653030.0	Strains of species found in the human gut (PMID:24861948) present in PubSEED	Initial strain selection	0.0	0.0	Yes	0.0	0	0	0	0	Gram-	Aerobe		Motile	0.0	0.0	4233213.0	4050.0	2563641.0	61.0	3961.0	97.8	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/235/745/GCF_000235745.1_ASM23574v2	s__Stutzerimonas_stutzeri_H.json	1109445.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Stutzerimonas	s__Stutzerimonas stutzeri_H		Pseudomonas stutzeri SDM-LAC (1109445.3)	1109445.3		s__Stutzerimonas_stutzeri_H	species
2.0	Human	762983.0		GCF_000188195.1	649990019.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	Host-associated	Human	Large intestine	Digestive system	Gram-	Obligate anaerobe	0.0	Nonmotile			2305942.0	2223.0	928741.0	40.0	2169.0	97.57	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/188/195/GCF_000188195.1_ASM18819v1	s__Succinatimonas_hippei.json	762983.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Succinivibrionaceae	g__Succinatimonas	s__Succinatimonas hippei		Succinatimonas hippei YIT 12066 (762983.3)	762983.3		s__Succinatimonas_hippei	species
0.0	Human	1123323.0	GCF_900112895.1	GCF_900112895.1	2654588123.0	https://www.biorxiv.org/content/10.1101/691030v1	Literature research	0.0	0.0	Yes	0.0	Host-associated	Mammals	Foregut	Digestive system	Gram-	Anaerobe	0.0	Nonmotile	0.0	0.0	2539887.0	2360.0	1261854.0	50.0	2287.0	96.91	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/112/895/GCF_900112895.1_IMG-taxon_2654588123_annotated_assembly	s__Succiniclasticum_ruminis.json	1123323.0	d__Bacteria	p__Bacillota	c__Negativicutes	o__Acidaminococcales	f__Acidaminococcaceae	g__Succiniclasticum	s__Succiniclasticum ruminis					s__Succiniclasticum_ruminis	species
0.0	Human	1410676.0		GCF_000702045.1	2562617003.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	0	0	0	0	Gram-	0	0.0	0	0.0	0.0	2675466.0	2430.0	1040764.0	39.0	2350.0	96.71	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/702/045/GCF_000702045.1_ASM70204v1	s__Succinivibrio_dextrinosolvens.json	1410676.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Succinivibrionaceae	g__Succinivibrio	s__Succinivibrio dextrinosolvens	0.0			0.0	s__Succinivibrio_dextrinosolvens	species
1.0	Human	762967.0		GCF_000250875.1	2513237371.0	PMID:20203603; PMID:24861948	AGORA 1.03	0.0	0.0	Yes	0.0	Host-associated	Human	Large intestine	Digestive system	Gram-	Anaerobe	0.0	0		0.0	2374505.0	2550.0	1550085.0	65.0	2483.0	97.37	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/250/875/GCF_000250875.1_ASM25087v1	s__Sutterella_parvirubra.json	762967.0	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae_F	g__Sutterella	s__Sutterella parvirubra		Sutterella parvirubra YIT 11816 (762967.3)	762967.3	0.0	s__Sutterella_parvirubra	species
2.0	Human		GCF_000297775.1					0.0	0.0	Yes	0.0	Host-associated	Human	Unclassified		Gram-	Anaerobe	0.0	0		0.0				55.0				s__Sutterella_wadsworthensis.json		d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae_F	g__Sutterella	s__Sutterella wadsworthensis				0.0	s__Sutterella_wadsworthensis	species
